id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
47912,HDFA,RADANA BHASKARA FINANCE,108.0,107.0,IDX,Indonesia,Finance
47932,HDC,BA RIA - VUNG TAU HOUSE DEVELOPMENT JOINT STOCK COMPANY,34633.33,35200.0,HOSE,Vietnam,Finance
47934,HDB,HDFC BANK LTD EACH CEDEAR REP 0.5 ADR,25221.0,25221.0,BCBA,India,Finance
47935,HDB,HDFC Bank Limited,58.0,57.79,NYSE,India,Finance
47936,HDB,HO CHI MINH CITY DEVELOPMENT JOINT STOCK COMMERCIAL BANK,18916.67,18950.0,HOSE,Vietnam,Finance
47938,HDALF,Haidilao International Hldg Ltd,2.08,2.08,OTC,China,Consumer Services
47939,HDA,DONG A PAINT JSC,5100.0,5100.0,HNX,Vietnam,Process Industries
47960,HCT,HAI PHONG CEMENT TRANSPORT,10300.0,10300.0,HNX,Vietnam,Transportation
47985,HCM,HUTCHMED (CHINA) LIMITED ORD USD0.1,288.62,282.0,LSE,Hong Kong,Health Technology
47986,HCM,HUTCHMED (China) Limited,17.67,17.57,NASDAQ,Hong Kong,Health Technology
47987,HCM,HO CHI MINH CITY SECURITIES CORPORATION,29383.33,29600.0,HOSE,Vietnam,Finance
47988,HCL_INSYS,HCL INFOSYSTEMS LTD.,16.7,16.97,BSE,India,Technology Services
47989,HCL_INSYS,HCL INFOSYSTEMS,16.7,16.95,NSE,India,Technology Services
47990,HCLTECH,HCL TECHNOLOGIES LTD.,1302.07,1311.05,BSE,India,Technology Services
47991,HCLTECH,HCL TECHNOLOGIES,1302.33,1311.05,NSE,India,Technology Services
48001,HCL,HALLMARK COMPANY LTD,147.0,140.0,PSX,Pakistan,Finance
48003,HCKKVENTURE,HCKK VENTURES LIMITED,126.4,126.4,BSE,India,Technology Services
48005,HCK,HCK CAPITAL GROUP BERHAD,2.12,2.11,MYX,Malaysia,Finance
48024,HCG,HEALTHCARE GLOBAL ENTERPRISES,364.13,366.75,BSE,India,Health Services
48025,HCG,HEALTHCARE GLOBAL,364.12,366.3,NSE,India,Health Services
48031,HCD,HCD INVESTMENT PRODUCING AND TRADING JOINT STOCK COMPANY,7726.67,7770.0,HOSE,Vietnam,Process Industries
