id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
70846,BFG,BURGER FUEL GROUP LTD ORD NPV,0.27,0.27,NZX,New Zealand,Consumer Services
72990,AUS,SMARTSHARES S&P/ASX 200 ETF,3.06,3.06,NZX,New Zealand,Miscellaneous
73046,AUKNY,Auckland International Airport Ltd.,22.88,22.88,OTC,New Zealand,Transportation
73244,ATM,THE A2 MILK COMPANY LTD NPV,4.28,4.33,NZX,New Zealand,Consumer Non-Durables
73521,ASR,SMARTSHARES AUSTRALIAN RESOURCES ETF,6.44,6.46,NZX,New Zealand,Miscellaneous
73539,ASP,SMARTSHARES AUSTRALIAN PROPERTY ETF,1.24,1.24,NZX,New Zealand,Miscellaneous
73614,ASKH,"Astika Holdings, Inc.",0.05,0.05,OTC,New Zealand,Finance
73733,ASF,SMARTSHARES AUSTRALIAN FINANCIALS ETF,7.78,7.79,NZX,New Zealand,Miscellaneous
73753,ASD,SMARTSHARES AUSTRALIAN DIVIDEND ETF,1.7,1.7,NZX,New Zealand,Miscellaneous
73854,ARX,AROA BIOSURGERY LIMITED,0.72,0.72,ASX,New Zealand,Health Technology
73878,ARV,ARVIDA GROUP LTD NPV,1.07,1.07,NZX,New Zealand,Health Services
74135,ARG,ARGOSY PROPERTY LTD NPV,1.11,1.11,NZX,New Zealand,Finance
74236,ARB,ARBORGEN HOLDINGS LIMITED NPV,0.18,0.18,NZX,New Zealand,Non-Energy Minerals
74483,APL,ASSET PLUS LIMITED UNITS NPV,0.24,0.24,NZX,New Zealand,Finance
74595,APA,SMARTSHARES ASIA PACIFIC ETF,2.27,2.28,NZX,New Zealand,Miscellaneous
74684,AOF,AOFRIO LTD NPV,0.08,0.08,NZX,New Zealand,Producer Manufacturing
74693,ANZLY,Air New Zealand Ltd.,2.18,2.22,OTC,New Zealand,Transportation
74696,ANZFF,Air New Zealand Ltd.,0.4,0.4,OTC,New Zealand,Transportation
75883,ALF,ALLIED FARMERS NPV,0.79,0.79,NZX,New Zealand,Process Industries
76296,AIZ,AIR NEW ZEALAND LIMITED,0.62,0.63,ASX,New Zealand,Transportation
76384,AIR,AIR NEW ZEALAND NPV,0.68,0.68,NZX,New Zealand,Transportation
76550,AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,7.16,7.16,ASX,New Zealand,Transportation
76553,AIA,AUCKLAND INTERNATIONAL AIRPORT NPV,7.77,7.78,NZX,New Zealand,Transportation
76813,AGL,ACCORDANT GROUP LTD NPV,1.08,1.08,NZX,New Zealand,Commercial Services
76867,AGG,SMARTSHARES GLOBAL AGGREGATE BOND ETF,1.15,1.15,NZX,New Zealand,Miscellaneous
76967,AFT,AFT PHARMACEUTICALS LTD NPV,3.27,3.27,NZX,New Zealand,Health Technology
77002,AFP,AFT PHARMACEUTICALS LIMITED,3.3,3.3,ASX,New Zealand,Health Technology
77832,ACOPY,The A2 Milk Co Ltd.,2.56,2.56,OTC,New Zealand,Consumer Non-Durables
77833,ACOPF,A2 Milk Co Ltd.,2.53,2.56,OTC,New Zealand,Consumer Non-Durables
78685,A2M,THE A2 MILK COMPANY LIMITED,3.98,4.01,ASX,New Zealand,Consumer Non-Durables
92796,2Q8,MANAWA ENERGY LTD.,0.0,2.54,BER,New Zealand,Utilities
92979,2CC,2 CHEAP CARS GRP LTD NPV,0.83,0.84,NZX,New Zealand,Retail Trade
95750,1AI,ALGORAE PHARMACEUTICALS LIMITED,0.01,0.01,ASX,New Zealand,Health Technology
